"","ACTIVITY_NR","SITE_STATE","CLOSE_CASE_DATE","RNUM"
"1944","345121768","WA",2021-02-01,"190"
"1945","345123624","NJ",2021-02-01,"191"
"1946","345125421","TX",2021-02-01,"192"
"1947","345126502","WA",2021-02-01,"193"
"1948","345126551","WA",2021-02-01,"194"
"1949","345126767","TX",2021-02-01,"195"
"1950","345127146","MT",2021-02-01,"196"
"1951","345127153","MT",2021-02-01,"197"
"1952","345127179","UT",2021-02-01,"198"
"1953","345127583","HI",2021-02-01,"199"
"1954","345129084","VA",2021-02-01,"200"
"1955","341043354","IA",2021-02-15,"1"
"1956","343220893","CA",2021-02-15,"2"
"1957","343730651","DE",2021-02-15,"3"
"1958","343882585","IA",2021-02-15,"4"
"1959","344113741","CA",2021-02-15,"5"
"1960","344418488","NH",2021-02-15,"6"
"1961","344481080","TX",2021-02-15,"7"
"1962","344493341","NY",2021-02-15,"8"
"1963","344733712","CA",2021-02-15,"9"
"1964","344737051","IN",2021-02-15,"10"
"1965","344737101","IN",2021-02-15,"11"
"1966","344738521","IN",2021-02-15,"12"
"1967","344754429","CA",2021-02-15,"13"
"1968","344759279","IN",2021-02-15,"14"
"1969","344764915","CA",2021-02-15,"15"
"1970","344784012","IN",2021-02-15,"16"
"1971","344786421","IN",2021-02-15,"17"
"1972","344888359","IA",2021-02-15,"18"
"1973","344929336","MI",2021-02-15,"19"
"1974","344935960","IA",2021-02-15,"20"
"1975","344945944","IL",2021-02-15,"21"
"1976","344984257","IA",2021-02-15,"22"
"1977","345049878","NC",2021-02-15,"23"
"1978","345059687","KY",2021-02-15,"24"
"1979","345069918","UT",2021-02-15,"25"
"1980","345072490","NC",2021-02-15,"26"
"1981","345072573","KY",2021-02-15,"27"
"1982","345085930","KY",2021-02-15,"28"
"1983","345094981","IA",2021-02-15,"29"
"1984","345098610","UT",2021-02-15,"30"
"1985","345098842","KY",2021-02-15,"31"
"1986","345103253","UT",2021-02-15,"32"
"1987","345125504","NM",2021-02-15,"33"
"1988","345125603","NM",2021-02-15,"34"
"1989","345130561","NC",2021-02-15,"35"
"1990","345135768","CA",2021-02-15,"36"
"1991","345138150","OK",2021-02-15,"37"
"1992","345138481","KY",2021-02-15,"38"
"1993","345142806","KY",2021-02-15,"39"
"1994","345168934","KS",2021-02-15,"40"
"1995","341688570","CA",2021-03-01,"1"
"1996","342401809","CA",2021-03-01,"2"
"1997","343123022","CA",2021-03-01,"3"
"1998","343171872","CA",2021-03-01,"4"
"1999","343247011","CA",2021-03-01,"5"
"2000","343247417","CA",2021-03-01,"6"
"2001","343321535","NJ",2021-03-01,"7"
"2002","343491767","NC",2021-03-01,"8"
"2003","343571840","OH",2021-03-01,"9"
"2004","343585592","TX",2021-03-01,"10"
"2005","343652103","CA",2021-03-01,"11"
"2006","343785960","MA",2021-03-01,"12"
"2007","343854212","CA",2021-03-01,"13"
"2008","343860706","CA",2021-03-01,"14"
"2009","343968020","PA",2021-03-01,"15"
"2010","343974853","OH",2021-03-01,"16"
"2011","344027347","CA",2021-03-01,"17"
"2012","344073127","CA",2021-03-01,"18"
"2013","344126123","TX",2021-03-01,"19"
"2014","344206743","UT",2021-03-01,"20"
"2015","344211925","MD",2021-03-01,"21"
"2016","344218250","NY",2021-03-01,"22"
"2017","344313671","IL",2021-03-01,"23"
"2018","344405451","AR",2021-03-01,"24"
"2019","344454913","NY",2021-03-01,"25"
"2020","344487301","IL",2021-03-01,"26"
"2021","344511472","FL",2021-03-01,"27"
"2022","344552047","WA",2021-03-01,"28"
"2023","344560958","ME",2021-03-01,"29"
"2024","344586771","NJ",2021-03-01,"30"
"2025","344599444","NJ",2021-03-01,"31"
"2026","344610175","NY",2021-03-01,"32"
"2027","344628441","NJ",2021-03-01,"33"
"2028","344659479","NY",2021-03-01,"34"
"2029","344714951","SC",2021-03-01,"35"
"2030","344760756","AK",2021-03-01,"36"
"2031","344775325","GA",2021-03-01,"37"
"2032","344782909","CA",2021-03-01,"38"
"2033","344796529","PR",2021-03-01,"39"
"2034","344809223","DE",2021-03-01,"40"
"2035","344817515","CA",2021-03-01,"41"
"2036","344817895","AZ",2021-03-01,"42"
"2037","344824479","IL",2021-03-01,"43"
"2038","344847868","TX",2021-03-01,"44"
"2039","344854419","CO",2021-03-01,"45"
"2040","344855762","CA",2021-03-01,"46"
"2041","344856133","CA",2021-03-01,"47"
"2042","344859038","NC",2021-03-01,"48"
"2043","344863899","WA",2021-03-01,"49"
"2044","344869300","CA",2021-03-01,"50"
"2045","344881164","CA",2021-03-01,"51"
"2046","344883525","CA",2021-03-01,"52"
"2047","344886064","MI",2021-03-01,"53"
"2048","344894498","CA",2021-03-01,"54"
"2049","344908637","FL",2021-03-01,"55"
"2050","344909536","CA",2021-03-01,"56"
"2051","344909643","NV",2021-03-01,"57"
"2052","344913926","NV",2021-03-01,"58"
"2053","344917216","IA",2021-03-01,"59"
"2054","344917794","CA",2021-03-01,"60"
"2055","344918503","NC",2021-03-01,"61"
"2056","344922067","GA",2021-03-01,"62"
"2057","344923529","OH",2021-03-01,"63"
"2058","344926381","WA",2021-03-01,"64"
"2059","344929377","IL",2021-03-01,"65"
"2060","344931365","VA",2021-03-01,"66"
"2061","344933130","PA",2021-03-01,"67"
"2062","344933510","TX",2021-03-01,"68"
"2063","344936125","AL",2021-03-01,"69"
"2064","344942784","TX",2021-03-01,"70"
"2065","344944053","MI",2021-03-01,"71"
"2066","344944749","CA",2021-03-01,"72"
"2067","344945498","TX",2021-03-01,"73"
"2068","344949284","MI",2021-03-01,"74"
"2069","344960125","KY",2021-03-01,"75"
"2070","344961800","MA",2021-03-01,"76"
"2071","344963251","TX",2021-03-01,"77"
"2072","344966437","OK",2021-03-01,"78"
"2073","344973763","WA",2021-03-01,"79"
"2074","344979521","CA",2021-03-01,"80"
"2075","344985502","CA",2021-03-01,"81"
"2076","344993167","IL",2021-03-01,"82"
"2077","344993878","AL",2021-03-01,"83"
"2078","345002240","NC",2021-03-01,"84"
"2079","345003131","OH",2021-03-01,"85"
"2080","345005805","TX",2021-03-01,"86"
"2081","345011076","WI",2021-03-01,"87"
"2082","345014211","FL",2021-03-01,"88"
"2083","345018196","WA",2021-03-01,"89"
"2084","345021240","WI",2021-03-01,"90"
"2085","345024756","CA",2021-03-01,"91"
"2086","345027270","PA",2021-03-01,"92"
"2087","345027775","CA",2021-03-01,"93"
"2088","345029524","WI",2021-03-01,"94"
"2089","345030225","MI",2021-03-01,"95"
"2090","345034276","IN",2021-03-01,"96"
"2091","345034672","LA",2021-03-01,"97"
"2092","345035497","MI",2021-03-01,"98"
"2093","345036958","NE",2021-03-01,"99"
"2094","345040133","IL",2021-03-01,"100"
"2095","345040570","MI",2021-03-01,"101"
"2096","345040810","CA",2021-03-01,"102"
"2097","345044846","NC",2021-03-01,"103"
"2098","345044911","NC",2021-03-01,"104"
"2099","345050439","CT",2021-03-01,"105"
"2100","345051668","CT",2021-03-01,"106"
"2101","345052526","MA",2021-03-01,"107"
"2102","345053177","IL",2021-03-01,"108"
"2103","345053292","AL",2021-03-01,"109"
"2104","345054829","IL",2021-03-01,"110"
"2105","345055560","AR",2021-03-01,"111"
"2106","345058911","TX",2021-03-01,"112"
"2107","345063119","OH",2021-03-01,"113"
"2108","345064711","MD",2021-03-01,"114"
"2109","345065163","GA",2021-03-01,"115"
"2110","345067755","MI",2021-03-01,"116"
"2111","345068928","TX",2021-03-01,"117"
"2112","345069736","IA",2021-03-01,"118"
"2113","345072763","WA",2021-03-01,"119"
"2114","345073019","PA",2021-03-01,"120"
"2115","345073167","VA",2021-03-01,"121"
"2116","345075329","TX",2021-03-01,"122"
"2117","345075782","IL",2021-03-01,"123"
"2118","345076384","OH",2021-03-01,"124"
"2119","345076681","WA",2021-03-01,"125"
"2120","345077028","IL",2021-03-01,"126"
"2121","345077101","IL",2021-03-01,"127"
"2122","345077762","VA",2021-03-01,"128"
"2123","345079420","AZ",2021-03-01,"129"
"2124","345082549","IL",2021-03-01,"130"
"2125","345083299","MN",2021-03-01,"131"
"2126","345083877","VA",2021-03-01,"132"
"2127","345084230","WI",2021-03-01,"133"
"2128","345084586","OR",2021-03-01,"134"
"2129","345085955","MN",2021-03-01,"135"
"2130","345089692","MO",2021-03-01,"136"
"2131","345090641","MA",2021-03-01,"137"
"2132","345091722","ID",2021-03-01,"138"
"2133","345092290","IN",2021-03-01,"139"
"2134","345093991","NC",2021-03-01,"140"
"2135","345098719","NC",2021-03-01,"141"
"2136","345102628","VA",2021-03-01,"142"
"2137","345106769","UT",2021-03-01,"143"
"2138","345109409","TX",2021-03-01,"144"
"2139","345110431","VA",2021-03-01,"145"
"2140","345110720","NJ",2021-03-01,"146"
"2141","345111827","MI",2021-03-01,"147"
"2142","345113690","MI",2021-03-01,"148"
"2143","345114011","TX",2021-03-01,"149"
"2144","345114045","AL",2021-03-01,"150"
"2145","345118046","CA",2021-03-01,"151"
"2146","345119622","TN",2021-03-01,"152"
"2147","345120869","TX",2021-03-01,"153"
"2148","345122162","MI",2021-03-01,"154"
"2149","345122881","CA",2021-03-01,"155"
"2150","345124366","NC",2021-03-01,"156"
"2151","345124440","MN",2021-03-01,"157"
"2152","345124671","CA",2021-03-01,"158"
"2153","345125041","VA",2021-03-01,"159"
"2154","345129027","IA",2021-03-01,"160"
"2155","345129829","VA",2021-03-01,"161"
"2156","345135966","TN",2021-03-01,"162"
"2157","345136766","MI",2021-03-01,"163"
"2158","345137376","IL",2021-03-01,"164"
"2159","345142541","IL",2021-03-01,"165"
"2160","345145551","WA",2021-03-01,"166"
"2161","345146518","TN",2021-03-01,"167"
"2162","345146633","VA",2021-03-01,"168"
"2163","345150171","IA",2021-03-01,"169"
"2164","345151443","MD",2021-03-01,"170"
"2165","345151476","WI",2021-03-01,"171"
"2166","345152177","VA",2021-03-01,"172"
"2167","345157267","TN",2021-03-01,"173"
"2168","345162218","MI",2021-03-01,"174"
"2169","345162234","MI",2021-03-01,"175"
"2170","345162267","TN",2021-03-01,"176"
"2171","345164792","VA",2021-03-01,"177"
"2172","345165872","TX",2021-03-01,"178"
"2173","345168215","OR",2021-03-01,"179"
"2174","345170765","WA",2021-03-01,"180"
"2175","345170773","WA",2021-03-01,"181"
"2176","345170823","WA",2021-03-01,"182"
"2177","345170864","WA",2021-03-01,"183"
"2178","345170922","WA",2021-03-01,"184"
"2179","345171102","FL",2021-03-01,"185"
"2180","345171946","MO",2021-03-01,"186"
"2181","345172142","CA",2021-03-01,"187"
"2182","345172704","WA",2021-03-01,"188"
"2183","345174007","WI",2021-03-01,"189"
"2184","345174031","UT",2021-03-01,"190"
"2185","345174353","LA",2021-03-01,"191"
"2186","345174361","LA",2021-03-01,"192"
"2187","345174387","LA",2021-03-01,"193"
"2188","345179238","MT",2021-03-01,"194"
"2189","345182224","MT",2021-03-01,"195"
"2190","345182257","MT",2021-03-01,"196"
"2191","345182281","MT",2021-03-01,"197"
"2192","345185300","CA",2021-03-01,"198"
"2193","341982866","CA",2021-03-15,"1"
"2194","342169646","CA",2021-03-15,"2"
"2195","342260684","CA",2021-03-15,"3"
"2196","342497914","CA",2021-03-15,"4"
"2197","343028155","CA",2021-03-15,"5"
"2198","343048849","CA",2021-03-15,"6"
"2199","343278032","CA",2021-03-15,"7"
"2200","343287496","MI",2021-03-15,"8"
"2201","343307294","CA",2021-03-15,"9"
"2202","343483434","CA",2021-03-15,"10"
"2203","343546628","NY",2021-03-15,"11"
"2204","343606646","CA",2021-03-15,"12"
"2205","343634010","CA",2021-03-15,"13"
"2206","343646048","CA",2021-03-15,"14"
"2207","343689055","PA",2021-03-15,"15"
"2208","343691457","PA",2021-03-15,"16"
"2209","343703401","DE",2021-03-15,"17"
"2210","343707592","MO",2021-03-15,"18"
"2211","343741591","CA",2021-03-15,"19"
"2212","343795043","CA",2021-03-15,"20"
"2213","343809711","TX",2021-03-15,"21"
"2214","343856274","MO",2021-03-15,"22"
"2215","344033741","FL",2021-03-15,"23"
"2216","344136353","CA",2021-03-15,"24"
"2217","344168349","CA",2021-03-15,"25"
"2218","344193586","CA",2021-03-15,"26"
"2219","344204128","WA",2021-03-15,"27"
"2220","344311782","MI",2021-03-15,"28"
"2221","344324769","CA",2021-03-15,"29"
"2222","344329685","AZ",2021-03-15,"30"
"2223","344360755","WA",2021-03-15,"31"
"2224","344388905","MA",2021-03-15,"32"
"2225","344420187","MO",2021-03-15,"33"
"2226","344438171","MA",2021-03-15,"34"
"2227","344458559","CA",2021-03-15,"35"
"2228","344489430","MO",2021-03-15,"36"
"2229","344517230","TX",2021-03-15,"37"
"2230","344596424","MI",2021-03-15,"38"
"2231","344601224","NC",2021-03-15,"39"
"2232","344704697","NC",2021-03-15,"40"
"2233","344737440","WA",2021-03-15,"41"
"2234","344750278","WA",2021-03-15,"42"
"2235","344764717","NJ",2021-03-15,"43"
"2236","344765029","CA",2021-03-15,"44"
"2237","344769930","CA",2021-03-15,"45"
"2238","344782099","CA",2021-03-15,"46"
"2239","344789201","OH",2021-03-15,"47"
"2240","344801709","NJ",2021-03-15,"48"
"2241","344818067","NC",2021-03-15,"49"
"2242","344821871","CA",2021-03-15,"50"
"2243","344835087","WA",2021-03-15,"51"
"2244","344835533","PA",2021-03-15,"52"
"2245","344844337","WA",2021-03-15,"53"
"2246","344845896","CA",2021-03-15,"54"
"2247","344850755","NC",2021-03-15,"55"
"2248","344851571","CA",2021-03-15,"56"
"2249","344858832","CA",2021-03-15,"57"
"2250","344875794","NC",2021-03-15,"58"
"2251","344889902","GA",2021-03-15,"59"
"2252","344899836","TN",2021-03-15,"60"
"2253","344902218","MO",2021-03-15,"61"
"2254","344908801","MI",2021-03-15,"62"
"2255","344909668","CA",2021-03-15,"63"
"2256","344914700","CA",2021-03-15,"64"
"2257","344919378","WA",2021-03-15,"65"
"2258","344919451","WA",2021-03-15,"66"
"2259","344925862","CA",2021-03-15,"67"
"2260","344929534","UT",2021-03-15,"68"
"2261","344930060","WA",2021-03-15,"69"
"2262","344936521","NJ",2021-03-15,"70"
"2263","344936828","CA",2021-03-15,"71"
"2264","344937891","CA",2021-03-15,"72"
"2265","344939582","NJ",2021-03-15,"73"
"2266","344939889","MD",2021-03-15,"74"
"2267","344940762","CA",2021-03-15,"75"
"2268","344941489","NY",2021-03-15,"76"
"2269","344942750","CA",2021-03-15,"77"
"2270","344943063","NC",2021-03-15,"78"
"2271","344945712","CA",2021-03-15,"79"
"2272","344947296","WA",2021-03-15,"80"
"2273","344958236","MA",2021-03-15,"81"
"2274","344961537","FL",2021-03-15,"82"
"2275","344961677","FL",2021-03-15,"83"
"2276","344965736","WA",2021-03-15,"84"
"2277","344971411","NC",2021-03-15,"85"
"2278","344973540","KY",2021-03-15,"86"
"2279","344975768","MI",2021-03-15,"87"
"2280","344978168","MI",2021-03-15,"88"
"2281","344978515","TX",2021-03-15,"89"
"2282","344978838","MT",2021-03-15,"90"
"2283","344979836","WA",2021-03-15,"91"
"2284","344983200","CA",2021-03-15,"92"
"2285","344983721","WA",2021-03-15,"93"
"2286","344985155","OH",2021-03-15,"94"
"2287","344993225","MI",2021-03-15,"95"
"2288","344995790","TX",2021-03-15,"96"
"2289","345003073","AL",2021-03-15,"97"
"2290","345010342","OH",2021-03-15,"98"
"2291","345014435","GA",2021-03-15,"99"
"2292","345016117","WA",2021-03-15,"100"
"2293","345019392","GA",2021-03-15,"101"
"2294","345029508","GA",2021-03-15,"102"
"2295","345033062","TX",2021-03-15,"103"
"2296","345034771","TX",2021-03-15,"104"
"2297","345037584","ND",2021-03-15,"105"
"2298","345038152","MN",2021-03-15,"106"
"2299","345052831","OH",2021-03-15,"107"
"2300","345054506","WA",2021-03-15,"108"
"2301","345059034","VA",2021-03-15,"109"
"2302","345062160","IN",2021-03-15,"110"
"2303","345065478","OH",2021-03-15,"111"
"2304","345066377","WA",2021-03-15,"112"
"2305","345066500","WA",2021-03-15,"113"
"2306","345066518","WA",2021-03-15,"114"
"2307","345066526","WA",2021-03-15,"115"
"2308","345066930","OH",2021-03-15,"116"
"2309","345068555","WA",2021-03-15,"117"
"2310","345069850","OH",2021-03-15,"118"
"2311","345075725","OH",2021-03-15,"119"
"2312","345078430","WA",2021-03-15,"120"
"2313","345085252","UT",2021-03-15,"121"
"2314","345087720","UT",2021-03-15,"122"
"2315","345088280","WA",2021-03-15,"123"
"2316","345088892","HI",2021-03-15,"124"
"2317","345091979","VA",2021-03-15,"125"
"2318","345092258","NC",2021-03-15,"126"
"2319","345092894","MI",2021-03-15,"127"
"2320","345094569","WA",2021-03-15,"128"
"2321","345094940","VA",2021-03-15,"129"
"2322","345096663","WA",2021-03-15,"130"
"2323","345097448","NJ",2021-03-15,"131"
"2324","345097612","FL",2021-03-15,"132"
"2325","345099691","NJ",2021-03-15,"133"
"2326","345101596","WA",2021-03-15,"134"
"2327","345101976","MD",2021-03-15,"135"
"2328","345103378","CA",2021-03-15,"136"
"2329","345108914","IL",2021-03-15,"137"
"2330","345113765","MI",2021-03-15,"138"
"2331","345114599","NC",2021-03-15,"139"
"2332","345114805","MN",2021-03-15,"140"
"2333","345116636","CA",2021-03-15,"141"
"2334","345116966","KY",2021-03-15,"142"
"2335","345117212","MI",2021-03-15,"143"
"2336","345121552","MN",2021-03-15,"144"
"2337","345121719","WA",2021-03-15,"145"
"2338","345122287","NM",2021-03-15,"146"
"2339","345124085","CA",2021-03-15,"147"
"2340","345125231","FL",2021-03-15,"148"
"2341","345126254","NC",2021-03-15,"149"
"2342","345127039","MI",2021-03-15,"150"
"2343","345134753","FL",2021-03-15,"151"
"2344","345136121","CO",2021-03-15,"152"
"2345","345136295","CO",2021-03-15,"153"
"2346","345137897","MI",2021-03-15,"154"
"2347","345139281","MI",2021-03-15,"155"
"2348","345140750","MN",2021-03-15,"156"
"2349","345144281","MI",2021-03-15,"157"
"2350","345145148","NC",2021-03-15,"158"
"2351","345145346","MN",2021-03-15,"159"
"2352","345146336","UT",2021-03-15,"160"
"2353","345147086","VA",2021-03-15,"161"
"2354","345149132","WA",2021-03-15,"162"
"2355","345149215","WA",2021-03-15,"163"
"2356","345150783","NC",2021-03-15,"164"
"2357","345151203","WA",2021-03-15,"165"
"2358","345151211","WA",2021-03-15,"166"
"2359","345152938","UT",2021-03-15,"167"
"2360","345153563","MI",2021-03-15,"168"
"2361","345154884","CA",2021-03-15,"169"
"2362","345163109","VA",2021-03-15,"170"
"2363","345164271","FL",2021-03-15,"171"
"2364","345164370","NV",2021-03-15,"172"
"2365","345166342","TX",2021-03-15,"173"
"2366","345166839","TX",2021-03-15,"174"
"2367","345176424","MD",2021-03-15,"175"
"2368","345177513","CA",2021-03-15,"176"
"2369","345181580","FL",2021-03-15,"177"
"2370","345183859","WA",2021-03-15,"178"
"2371","345186886","CO",2021-03-15,"179"
"2372","345188403","WA",2021-03-15,"180"
"2373","345190870","NC",2021-03-15,"181"
"2374","345191530","VA",2021-03-15,"182"
"2375","345191894","VA",2021-03-15,"183"
"2376","345192470","NV",2021-03-15,"184"
"2377","345194963","KS",2021-03-15,"185"
"2378","345195200","NE",2021-03-15,"186"
"2379","345195457","ID",2021-03-15,"187"
"2380","345195523","ID",2021-03-15,"188"
"2381","345195556","ID",2021-03-15,"189"
"2382","345195598","ID",2021-03-15,"190"
"2383","345195648","ID",2021-03-15,"191"
"2384","345196729","WA",2021-03-15,"192"
"2385","345196745","WA",2021-03-15,"193"
"2386","345506653","NY",2021-03-15,"194"
"2387","345587026","OR",2021-03-15,"195"
"2388","342134590","MA",2021-04-01,"1"
"2389","342532157","NY",2021-04-01,"2"
"2390","342540861","CT",2021-04-01,"3"
"2391","342817285","IA",2021-04-01,"4"
"2392","343077491","AL",2021-04-01,"5"
"2393","343132676","CA",2021-04-01,"6"
"2394","343694527","NY",2021-04-01,"7"
"2395","343786190","IL",2021-04-01,"8"
"2396","343854188","CA",2021-04-01,"9"
"2397","344054531","NC",2021-04-01,"10"
"2398","344108691","KS",2021-04-01,"11"
"2399","344158050","GA",2021-04-01,"12"
"2400","344205851","NJ",2021-04-01,"13"
"2401","344226204","MI",2021-04-01,"14"
"2402","344230610","VA",2021-04-01,"15"
"2403","344255435","OH",2021-04-01,"16"
"2404","344255674","CA",2021-04-01,"17"
"2405","344263942","CA",2021-04-01,"18"
"2406","344297932","IL",2021-04-01,"19"
"2407","344314448","TX",2021-04-01,"20"
"2408","344369681","KY",2021-04-01,"21"
"2409","344429535","NY",2021-04-01,"22"
"2410","344436258","GA",2021-04-01,"23"
"2411","344515903","AL",2021-04-01,"24"
"2412","344600002","CA",2021-04-01,"25"
"2413","344613963","AL",2021-04-01,"26"
"2414","344640131","NJ",2021-04-01,"27"
"2415","344659354","NJ",2021-04-01,"28"
"2416","344663596","MI",2021-04-01,"29"
"2417","344683172","GA",2021-04-01,"30"
"2418","344693767","NM",2021-04-01,"31"
"2419","344711387","NC",2021-04-01,"32"
"2420","344740840","NJ",2021-04-01,"33"
"2421","344742200","NJ",2021-04-01,"34"
"2422","344747910","NJ",2021-04-01,"35"
"2423","344748041","NJ",2021-04-01,"36"
"2424","344766910","NJ",2021-04-01,"37"
"2425","344771217","NJ",2021-04-01,"38"
"2426","344773015","MA",2021-04-01,"39"
"2427","344806518","WA",2021-04-01,"40"
"2428","344809595","CA",2021-04-01,"41"
"2429","344815261","NJ",2021-04-01,"42"
"2430","344842729","IL",2021-04-01,"43"
"2431","344861653","KY",2021-04-01,"44"
"2432","344862875","CA",2021-04-01,"45"
"2433","344891700","MA",2021-04-01,"46"
"2434","344895248","KY",2021-04-01,"47"
"2435","344905856","WA",2021-04-01,"48"
"2436","344907167","GA",2021-04-01,"49"
"2437","344907589","CA",2021-04-01,"50"
"2438","344910534","KY",2021-04-01,"51"
"2439","344912308","CA",2021-04-01,"52"
"2440","344919295","WA",2021-04-01,"53"
"2441","344920574","CO",2021-04-01,"54"
"2442","344923057","PA",2021-04-01,"55"
"2443","344924501","NY",2021-04-01,"56"
"2444","344930904","FL",2021-04-01,"57"
"2445","344932298","MN",2021-04-01,"58"
"2446","344938139","MO",2021-04-01,"59"
"2447","344939103","WA",2021-04-01,"60"
"2448","344942628","GA",2021-04-01,"61"
"2449","344943824","NJ",2021-04-01,"62"
"2450","344947528","PA",2021-04-01,"63"
"2451","344962378","TN",2021-04-01,"64"
"2452","344967245","CA",2021-04-01,"65"
"2453","344967377","CO",2021-04-01,"66"
"2454","344969456","KY",2021-04-01,"67"
"2455","344973557","KY",2021-04-01,"68"
"2456","344978077","MD",2021-04-01,"69"
"2457","344979919","PA",2021-04-01,"70"
"2458","344983150","AL",2021-04-01,"71"
"2459","344989819","GA",2021-04-01,"72"
"2460","344996079","AL",2021-04-01,"73"
"2461","345000467","CA",2021-04-01,"74"
"2462","345004709","KY",2021-04-01,"75"
"2463","345008254","MI",2021-04-01,"76"
"2464","345008270","TN",2021-04-01,"77"
"2465","345008353","MI",2021-04-01,"78"
"2466","345011282","AK",2021-04-01,"79"
"2467","345013320","AZ",2021-04-01,"80"
"2468","345015382","CA",2021-04-01,"81"
"2469","345015531","AK",2021-04-01,"82"
"2470","345023055","CT",2021-04-01,"83"
"2471","345023188","WA",2021-04-01,"84"
"2472","345023790","IL",2021-04-01,"85"
"2473","345024145","CA",2021-04-01,"86"
"2474","345026405","GA",2021-04-01,"87"
"2475","345031637","KY",2021-04-01,"88"
"2476","345032544","MA",2021-04-01,"89"
"2477","345032791","NY",2021-04-01,"90"
"2478","345033195","TX",2021-04-01,"91"
"2479","345033252","TX",2021-04-01,"92"
"2480","345033468","TX",2021-04-01,"93"
"2481","345033484","TX",2021-04-01,"94"
"2482","345037717","OH",2021-04-01,"95"
"2483","345039242","AK",2021-04-01,"96"
"2484","345039291","TX",2021-04-01,"97"
"2485","345046619","FL",2021-04-01,"98"
"2486","345049506","UT",2021-04-01,"99"
"2487","345057475","WI",2021-04-01,"100"
"2488","345059695","KY",2021-04-01,"101"
"2489","345060255","OH",2021-04-01,"102"
"2490","345060735","MD",2021-04-01,"103"
"2491","345060842","NJ",2021-04-01,"104"
"2492","345061949","CA",2021-04-01,"105"
"2493","345061980","NC",2021-04-01,"106"
"2494","345064091","KY",2021-04-01,"107"
"2495","345066369","WA",2021-04-01,"108"
"2496","345067250","IA",2021-04-01,"109"
"2497","345067268","FL",2021-04-01,"110"
"2498","345068647","WA",2021-04-01,"111"
"2499","345077291","TX",2021-04-01,"112"
"2500","345081186","WA",2021-04-01,"113"
"2501","345081301","GA",2021-04-01,"114"
"2502","345085393","AL",2021-04-01,"115"
"2503","345088173","WA",2021-04-01,"116"
"2504","345089049","AL",2021-04-01,"117"
"2505","345089270","NJ",2021-04-01,"118"
"2506","345090179","WA",2021-04-01,"119"
"2507","345094536","WA",2021-04-01,"120"
"2508","345099055","WA",2021-04-01,"121"
"2509","345099063","WA",2021-04-01,"122"
"2510","345099279","IL",2021-04-01,"123"
"2511","345101588","WA",2021-04-01,"124"
"2512","345107841","WA",2021-04-01,"125"
"2513","345107866","WA",2021-04-01,"126"
"2514","345109797","MN",2021-04-01,"127"
"2515","345114359","CA",2021-04-01,"128"
"2516","345114995","PA",2021-04-01,"129"
"2517","345115877","HI",2021-04-01,"130"
"2518","345116339","AZ",2021-04-01,"131"
"2519","345119382","WA",2021-04-01,"132"
"2520","345122253","IL",2021-04-01,"133"
"2521","345123749","VA",2021-04-01,"134"
"2522","345126361","KY",2021-04-01,"135"
"2523","345128243","AL",2021-04-01,"136"
"2524","345128367","NC",2021-04-01,"137"
"2525","345128474","KY",2021-04-01,"138"
"2526","345128623","WA",2021-04-01,"139"
"2527","345131973","AZ",2021-04-01,"140"
"2528","345133623","KY",2021-04-01,"141"
"2529","345136279","TX",2021-04-01,"142"
"2530","345141642","PA",2021-04-01,"143"
"2531","345144547","VA",2021-04-01,"144"
"2532","345145353","MN",2021-04-01,"145"
"2533","345145726","VA",2021-04-01,"146"
"2534","345149173","WA",2021-04-01,"147"
"2535","345151344","MI",2021-04-01,"148"
"2536","345152631","CA",2021-04-01,"149"
"2537","345156046","AL",2021-04-01,"150"
"2538","345156533","FL",2021-04-01,"151"
"2539","345156921","AK",2021-04-01,"152"
"2540","345163406","FL",2021-04-01,"153"
"2541","345169544","CA",2021-04-01,"154"
"2542","345170849","WA",2021-04-01,"155"
"2543","345172290","UT",2021-04-01,"156"
"2544","345184394","CA",2021-04-01,"157"
"2545","345185540","KY",2021-04-01,"158"
"2546","345185573","MN",2021-04-01,"159"
"2547","345185581","MN",2021-04-01,"160"
"2548","345186613","FL",2021-04-01,"161"
"2549","345186951","CA",2021-04-01,"162"
"2550","345188007","CA",2021-04-01,"163"
"2551","345190821","NC",2021-04-01,"164"
"2552","345191571","OH",2021-04-01,"165"
"2553","345193908","NC",2021-04-01,"166"
"2554","345198568","NV",2021-04-01,"167"
"2555","345199780","UT",2021-04-01,"168"
"2556","345201701","TN",2021-04-01,"169"
"2557","345201727","TN",2021-04-01,"170"
"2558","345204994","OH",2021-04-01,"171"
"2559","345205918","CA",2021-04-01,"172"
"2560","345206080","NC",2021-04-01,"173"
"2561","345206098","NC",2021-04-01,"174"
"2562","345206502","WA",2021-04-01,"175"
"2563","345206916","TN",2021-04-01,"176"
"2564","345207971","UT",2021-04-01,"177"
"2565","345210595","MN",2021-04-01,"178"
"2566","345210769","WA",2021-04-01,"179"
"2567","345213011","NC",2021-04-01,"180"
"2568","345213409","WA",2021-04-01,"181"
"2569","345214928","CA",2021-04-01,"182"
"2570","345217483","MN",2021-04-01,"183"
"2571","345220271","MN",2021-04-01,"184"
"2572","345220727","WA",2021-04-01,"185"
"2573","345222152","TN",2021-04-01,"186"
"2574","345225460","MN",2021-04-01,"187"
"2575","345226112","TX",2021-04-01,"188"
"2576","345227011","NY",2021-04-01,"189"
